user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A1025,"['AmazonBasics 3-Ring Binder, 2 Inch - 4-Pack (White)', 'HP 85A (CE285A) Black Toner Cartridge, 2 Toner Cartridges (CE285D) for HP LaserJet Pro M1212nf M1217nfw P1102w P1109w', 'Post-it Message Flags,""Sign Here"", Red, 0.47 in. Wide, 20/Dispenser, 4 Dispensers/Pack, (684-RDSH)', 'Scotch Desk Tape Dispenser, 1in. Core, Black', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)', 'Post-it Super Sticky Notes, 2x Sticking Power, 3 in x 3 in, Marrakesh Collection, 5 Pads/Pack (654-5SSAN)', 'Scotch Magic Tape, Standard Width, Writeable, Trusted Favorite, 3/4 x 1000 Inches, Cabinet Pack, 18 Rolls (810K18CP)', 'HP 83A (CF283AD) Black Original Laserjet Toner Cartridges, 2 Pack', 'Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count']","BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count","[394, 2300, 2301, 337, 289, 444, 151, 1295, 2186, 811]",812,"['<a_204><b_38><c_198>', '<a_41><b_240><c_226>', '<a_91><b_40><c_185>', '<a_130><b_126><c_131>', '<a_130><b_19><c_173>', '<a_87><b_203><c_37>', '<a_130><b_19><c_113>', '<a_41><b_240><c_155>', '<a_118><b_154><c_101>', '<a_255><b_117><c_30>']",<a_255><b_117><c_102>
A1025,"['HP 85A (CE285A) Black Toner Cartridge, 2 Toner Cartridges (CE285D) for HP LaserJet Pro M1212nf M1217nfw P1102w P1109w', 'Post-it Message Flags,""Sign Here"", Red, 0.47 in. Wide, 20/Dispenser, 4 Dispensers/Pack, (684-RDSH)', 'Scotch Desk Tape Dispenser, 1in. Core, Black', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)', 'Post-it Super Sticky Notes, 2x Sticking Power, 3 in x 3 in, Marrakesh Collection, 5 Pads/Pack (654-5SSAN)', 'Scotch Magic Tape, Standard Width, Writeable, Trusted Favorite, 3/4 x 1000 Inches, Cabinet Pack, 18 Rolls (810K18CP)', 'HP 83A (CF283AD) Black Original Laserjet Toner Cartridges, 2 Pack', 'Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count']","Columbian #10 Security Tinted Envelopes, 4-1/8"" x 9-1/2"", White, 500 Per Box (CO128)","[2300, 2301, 337, 289, 444, 151, 1295, 2186, 811, 812]",27,"['<a_41><b_240><c_226>', '<a_91><b_40><c_185>', '<a_130><b_126><c_131>', '<a_130><b_19><c_173>', '<a_87><b_203><c_37>', '<a_130><b_19><c_113>', '<a_41><b_240><c_155>', '<a_118><b_154><c_101>', '<a_255><b_117><c_30>', '<a_255><b_117><c_102>']",<a_118><b_200><c_210>
A1025,"['Post-it Message Flags,""Sign Here"", Red, 0.47 in. Wide, 20/Dispenser, 4 Dispensers/Pack, (684-RDSH)', 'Scotch Desk Tape Dispenser, 1in. Core, Black', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)', 'Post-it Super Sticky Notes, 2x Sticking Power, 3 in x 3 in, Marrakesh Collection, 5 Pads/Pack (654-5SSAN)', 'Scotch Magic Tape, Standard Width, Writeable, Trusted Favorite, 3/4 x 1000 Inches, Cabinet Pack, 18 Rolls (810K18CP)', 'HP 83A (CF283AD) Black Original Laserjet Toner Cartridges, 2 Pack', 'Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Columbian #10 Security Tinted Envelopes, 4-1/8"" x 9-1/2"", White, 500 Per Box (CO128)']","Quality Park Postage Saving ClearClasp Kraft Envelopes, 9 x 12, Brown Kraft, 100/Box (43568)","[2301, 337, 289, 444, 151, 1295, 2186, 811, 812, 27]",1932,"['<a_91><b_40><c_185>', '<a_130><b_126><c_131>', '<a_130><b_19><c_173>', '<a_87><b_203><c_37>', '<a_130><b_19><c_113>', '<a_41><b_240><c_155>', '<a_118><b_154><c_101>', '<a_255><b_117><c_30>', '<a_255><b_117><c_102>', '<a_118><b_200><c_210>']",<a_118><b_104><c_228>
A1025,"['Scotch Desk Tape Dispenser, 1in. Core, Black', 'Scotch Magic Tape, Standard Width, Versatile, Matte Finish, Trusted Favorite, 3/4 x 1000 Inches, Boxed, 6 Rolls (810K6)', 'Post-it Super Sticky Notes, 2x Sticking Power, 3 in x 3 in, Marrakesh Collection, 5 Pads/Pack (654-5SSAN)', 'Scotch Magic Tape, Standard Width, Writeable, Trusted Favorite, 3/4 x 1000 Inches, Cabinet Pack, 18 Rolls (810K18CP)', 'HP 83A (CF283AD) Black Original Laserjet Toner Cartridges, 2 Pack', 'Top Flight PSTF10NWT #10 Envelopes, Strip & Seal, Security Tinted, White Paper, 24 lb, 500 Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Black, 10-Count', 'BIC Round Stic Xtra Life Ballpoint Pen, Medium Point (1.0mm), Red, 12-Count', 'Columbian #10 Security Tinted Envelopes, 4-1/8"" x 9-1/2"", White, 500 Per Box (CO128)', 'Quality Park Postage Saving ClearClasp Kraft Envelopes, 9 x 12, Brown Kraft, 100/Box (43568)']","Columbian #10 Envelopes, Security Tinted,4-1/8"" x 9-1/2"", White, 500 Per Box, 2-PACK (CO128)","[337, 289, 444, 151, 1295, 2186, 811, 812, 27, 1932]",28,"['<a_130><b_126><c_131>', '<a_130><b_19><c_173>', '<a_87><b_203><c_37>', '<a_130><b_19><c_113>', '<a_41><b_240><c_155>', '<a_118><b_154><c_101>', '<a_255><b_117><c_30>', '<a_255><b_117><c_102>', '<a_118><b_200><c_210>', '<a_118><b_104><c_228>']",<a_118><b_200><c_173>
A1155,"['Paper Mate Pink Pearl Erasers, Medium, 3 Count (70502)', 'Avery Binder Pockets, Assorted Colors, 8.5"" x 11"", Acid-Free, Durable, 5 Slash Jackets (75254)']","Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)","[1472, 2389]",2275,"['<a_195><b_127><c_99>', '<a_187><b_89><c_63>']",<a_102><b_229><c_95>
A1155,"['Paper Mate Pink Pearl Erasers, Medium, 3 Count (70502)', 'Avery Binder Pockets, Assorted Colors, 8.5"" x 11"", Acid-Free, Durable, 5 Slash Jackets (75254)', 'Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)']","Sharpie 30078 Permanent Markers, Fine Point, Classic Colors, 8 Count","[1472, 2389, 2275]",2276,"['<a_195><b_127><c_99>', '<a_187><b_89><c_63>', '<a_102><b_229><c_95>']",<a_102><b_184><c_61>
A1155,"['Paper Mate Pink Pearl Erasers, Medium, 3 Count (70502)', 'Avery Binder Pockets, Assorted Colors, 8.5"" x 11"", Acid-Free, Durable, 5 Slash Jackets (75254)', 'Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)', 'Sharpie 30078 Permanent Markers, Fine Point, Classic Colors, 8 Count']","Avery 47993 Two-Pocket Folder, 40-Sheet Capacity, Assorted Colors (Box of 25)","[1472, 2389, 2275, 2276]",651,"['<a_195><b_127><c_99>', '<a_187><b_89><c_63>', '<a_102><b_229><c_95>', '<a_102><b_184><c_61>']",<a_187><b_200><c_17>
A1155,"['Paper Mate Pink Pearl Erasers, Medium, 3 Count (70502)', 'Avery Binder Pockets, Assorted Colors, 8.5"" x 11"", Acid-Free, Durable, 5 Slash Jackets (75254)', 'Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)', 'Sharpie 30078 Permanent Markers, Fine Point, Classic Colors, 8 Count', 'Avery 47993 Two-Pocket Folder, 40-Sheet Capacity, Assorted Colors (Box of 25)']","Elmer's Disappearing Purple School Glue, Washable, 12 Pack","[1472, 2389, 2275, 2276, 651]",1297,"['<a_195><b_127><c_99>', '<a_187><b_89><c_63>', '<a_102><b_229><c_95>', '<a_102><b_184><c_61>', '<a_187><b_200><c_17>']",<a_242><b_71><c_41>
A1155,"['Paper Mate Pink Pearl Erasers, Medium, 3 Count (70502)', 'Avery Binder Pockets, Assorted Colors, 8.5"" x 11"", Acid-Free, Durable, 5 Slash Jackets (75254)', 'Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)', 'Sharpie 30078 Permanent Markers, Fine Point, Classic Colors, 8 Count', 'Avery 47993 Two-Pocket Folder, 40-Sheet Capacity, Assorted Colors (Box of 25)', ""Elmer's Disappearing Purple School Glue, Washable, 12 Pack""]","Ticonderoga Wood-Cased Graphite Pencils, #2 HB Soft, Pre-Sharpened, Yellow, 30 Count (13830)","[1472, 2389, 2275, 2276, 651, 1297]",969,"['<a_195><b_127><c_99>', '<a_187><b_89><c_63>', '<a_102><b_229><c_95>', '<a_102><b_184><c_61>', '<a_187><b_200><c_17>', '<a_242><b_71><c_41>']",<a_216><b_8><c_171>
A1599,"['Stabilo Point 88 Fineliner Pens, 0.4 mm - 20-Color Plastic Case Set', 'DecoBros STACKABLE 3 Tier Desk Document Letter Tray Organizer, Black', 'Foot Rest Under Desk Non-Slip Ergonomic Footrest Foam Cushion - Excellent Under Desk Leg Clearance, by Office Ottoman', 'BestBookStand Nice Production INP-101-O Book Stand (Bookstand / Bookstands / Holder / Cookbook / Music)']","AT-A-GLANCE Daily Desk Calendar 2017 Refill, 3-1/2 x 6"" (E717T-50)","[629, 2322, 948, 145]",575,"['<a_255><b_139><c_48>', '<a_66><b_186><c_80>', '<a_250><b_181><c_53>', '<a_47><b_36><c_167>']",<a_212><b_182><c_41>
A1620,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'EXPO 86001 Low Odor Dry Erase Marker, Fine Point, Black (Pack of 12)', 'AmazonBasics Letter Size Laminating Pouch 9 x 11.5in, 100-pack', 'Rolodex Mesh Collection Stacking Sorter, 5-Section, Black (22141)', 'Sharpie Permanent Markers, Fine Point, Purple, 12-Pack (30008)', 'Avery Glue Stic White, 0.26 oz., Washable, Nontoxic, Permanent Adhesive, 1 Glue Stick (00161)', 'Avery Round Color Coding Labels, 0.75 Inch, Assorted, Removable,Pack of 315 (6733)', 'Nuova Premium Thermal Laminating Pouches 9"" x 11.5"", Letter Size, 3 mil, 100 Pack (LP100H)']","Elmer's Disappearing Purple School Glue, Washable, 30 Pack, 0.24-ounce sticks","[206, 598, 385, 817, 340, 713, 1156, 504]",12,"['<a_178><b_37><c_247>', '<a_178><b_37><c_137>', '<a_204><b_224><c_14>', '<a_66><b_140><c_95>', '<a_102><b_72><c_54>', '<a_242><b_174><c_188>', '<a_186><b_146><c_100>', '<a_76><b_147><c_158>']",<a_131><b_189><c_238>
A1620,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'EXPO 86001 Low Odor Dry Erase Marker, Fine Point, Black (Pack of 12)', 'AmazonBasics Letter Size Laminating Pouch 9 x 11.5in, 100-pack', 'Rolodex Mesh Collection Stacking Sorter, 5-Section, Black (22141)', 'Sharpie Permanent Markers, Fine Point, Purple, 12-Pack (30008)', 'Avery Glue Stic White, 0.26 oz., Washable, Nontoxic, Permanent Adhesive, 1 Glue Stick (00161)', 'Avery Round Color Coding Labels, 0.75 Inch, Assorted, Removable,Pack of 315 (6733)', 'Nuova Premium Thermal Laminating Pouches 9"" x 11.5"", Letter Size, 3 mil, 100 Pack (LP100H)', ""Elmer's Disappearing Purple School Glue, Washable, 30 Pack, 0.24-ounce sticks""]","Elmer's Disappearing Purple School Glue, Washable, 30 Pack, 0.24-ounce sticks","[206, 598, 385, 817, 340, 713, 1156, 504, 12]",12,"['<a_178><b_37><c_247>', '<a_178><b_37><c_137>', '<a_204><b_224><c_14>', '<a_66><b_140><c_95>', '<a_102><b_72><c_54>', '<a_242><b_174><c_188>', '<a_186><b_146><c_100>', '<a_76><b_147><c_158>', '<a_131><b_189><c_238>']",<a_131><b_189><c_238>
A2312,"['Pilot Varsity Disposable Fountain Pens, 7-Pack Pouch, Assorted Color Inks (90029)', 'AT-A-GLANCE Wall Calendar Refill 2017, Today Is, Daily, 6 x 6"", Refill for K1 (K1-50)', 'BIC Atlantis Original Retractable Ball Pen, Medium Point (1.0 mm), Blue, 12-Count', 'Sakura Gel Ink Ballpoint Pen, Ball Sign (Gelly Roll) 12 Color Set (PGB12)', 'Seville Classics Mobile Laptop Computer Desk Cart Height-Adjustable from 20.5"" to 33"", Slim, Walnut', 'HP 60 Black & Tri-Color Original Ink Cartridges, 2 Pack (N9H63FN)']","TOPS Docket Writing Pads, 5"" x 8"", Jr. Legal Rule, White Paper, 50 Sheets, 12 Pack (63360)","[58, 2467, 2120, 3035, 1046, 1090]",548,"['<a_255><b_247><c_206>', '<a_212><b_232><c_102>', '<a_255><b_156><c_223>', '<a_255><b_151><c_29>', '<a_47><b_148><c_112>', '<a_60><b_95><c_228>']",<a_131><b_224><c_49>
A2694,"['Pentel Super Hi-Polymer Lead Refill, 0.7mm Medium, HB, 360 Pieces of Lead (C27-HB)', 'Pentel Super Hi-Polymer Lead Refill, 0.5mm, Fine, 2H, 144 Pieces of Lead (C505-2H)', 'Pendaflex File Folders, Letter Size, Manila, 1/3 Cut, 100/BX (752 1/3-2)', 'AmazonBasics Hanging File Folders - Letter Size, Green, 25-Pack', 'Pentel C27BPHB3K6 Super Hi-Polymer Lead Refills, 0.7mm, HB, Black, 30 per Tube (Pack of 3 Tubes)', 'Pentel C27BPHB3K6 Super Hi-Polymer Lead Refills, 0.7mm, HB, Black, 30 per Tube (Pack of 3 Tubes)', 'uni-ball 207 Retractable Gel Pens, Micro Point (0.5mm), Red, 12 Count', 'Pilot G2 Retractable Premium Gel Ink Roller Ball Pens Ultra Fine Point 2-Pack Black Ink (31271)', 'Universal Economy Bookends, Standard, 4 3/4 x 5 1/4 x 5, Heavy Gauge Steel, Black, 1 Pair (UNV54051)']","Sharpie Accent Tank-Style Highlighters, 6 Colored Highlighters (25076)","[989, 473, 737, 809, 331, 331, 115, 1361, 518]",792,"['<a_160><b_4><c_59>', '<a_160><b_192><c_136>', '<a_187><b_147><c_193>', '<a_204><b_45><c_74>', '<a_160><b_131><c_32>', '<a_160><b_131><c_32>', '<a_255><b_141><c_63>', '<a_238><b_224><c_66>', '<a_81><b_236><c_70>']",<a_102><b_10><c_138>
A2765,['X-ACTO XLR Electric Pencil Sharpener'],"Ticonderoga Wood-Cased Graphite Pencils, #2 HB Soft, Yellow, 24 Count (13924)",[818],526,['<a_184><b_210><c_208>'],<a_216><b_8><c_45>
A2765,"['X-ACTO XLR Electric Pencil Sharpener', 'Ticonderoga Wood-Cased Graphite Pencils, #2 HB Soft, Yellow, 24 Count (13924)']",Sharp EL233SB Standard Function Calculator,"[818, 526]",867,"['<a_184><b_210><c_208>', '<a_216><b_8><c_45>']",<a_183><b_11><c_104>
A2765,"['X-ACTO XLR Electric Pencil Sharpener', 'Ticonderoga Wood-Cased Graphite Pencils, #2 HB Soft, Yellow, 24 Count (13924)', 'Sharp EL233SB Standard Function Calculator']","uni-ball 207 Retractable Gel Pens, Micro Point (0.5mm), Red, 12 Count","[818, 526, 867]",115,"['<a_184><b_210><c_208>', '<a_216><b_8><c_45>', '<a_183><b_11><c_104>']",<a_255><b_141><c_63>
A2765,"['X-ACTO XLR Electric Pencil Sharpener', 'Ticonderoga Wood-Cased Graphite Pencils, #2 HB Soft, Yellow, 24 Count (13924)', 'Sharp EL233SB Standard Function Calculator', 'uni-ball 207 Retractable Gel Pens, Micro Point (0.5mm), Red, 12 Count']",AmazonBasics Retractable Gel Pens - 50 Pack (Assorted Colors),"[818, 526, 867, 115]",2279,"['<a_184><b_210><c_208>', '<a_216><b_8><c_45>', '<a_183><b_11><c_104>', '<a_255><b_141><c_63>']",<a_166><b_72><c_6>
A3234,"['BTSKY Portable Canvas Zippered Colored Pencil Case-Super Large Capacity 72 Slot Pencil Bag Pouch for Watercolor Pencils (Black New)', 'Prismacolor 3598T Premier Colored Pencils, Soft Core, 48 Pack', 'Prismacolor 73201 Magic Rub Vinyl Drafting Erasers, 12-Count', 'Prismacolor 73201 Magic Rub Vinyl Drafting Erasers, 12-Count', 'Prismacolor Scholar Pencil Eraser&nbsp;(Pack of 3)', 'Sakura Gelly Roll Moonlight Pen Set, 1 mm Bold Tip, Assorted Colors, Pack of 10', '3 PACK: KUM 1040501 2-hole Pencil Sharpener Magnesium Alloy Wedge Profile', 'Alvin 9866 Brass Bullet Sharpener']","Kum AS2, Two Hole Automatic Long Point Pencil Sharpener, Mfg Part Number 1053021 (extra lids not included)","[2934, 40, 136, 136, 2932, 152, 3190, 2309]",3064,"['<a_7><b_29><c_93>', '<a_116><b_126><c_129>', '<a_195><b_116><c_163>', '<a_195><b_116><c_163>', '<a_195><b_0><c_248>', '<a_53><b_173><c_93>', '<a_184><b_189><c_240>', '<a_137><b_64><c_95>']",<a_184><b_37><c_69>
A3524,"['Valuetoner Remanufactured Ink Cartridge Replacement for HP 74 75 CC659FN CB335WN CB337WN (1 Black, 1 Tri-Color) 2 Pack', 'AT-A-GLANCE Weekly Appointment Book / Planner 2017, 8-1/4"" x 10-7/8"", Black (70-950-05)', 'Pendaflex File Folders, Letter Size, Manila, 1/3 Cut, 100/BX (752 1/3-2)', 'Sharpie Permanent Markers, Fine Point, Purple, 12-Pack (30008)', 'Sharpie 37001 Permanent Markers, Ultra Fine Point, Black, 12 Count']","AT-A-GLANCE Weekly Appointment Book / Planner 2017, 8-1/4"" x 10-7/8"", Black (70-950-05)","[1514, 1421, 737, 340, 341]",1421,"['<a_183><b_30><c_0>', '<a_212><b_81><c_81>', '<a_187><b_147><c_193>', '<a_102><b_72><c_54>', '<a_102><b_76><c_49>']",<a_212><b_81><c_81>
A3875,"['Prismacolor 73201 Magic Rub Vinyl Drafting Erasers, 12-Count', 'Staedtler Pigment Liner Bonus Sketch Set of 6 Liners for the Regular Price of 4(2 free), 308 SB6P', 'Zebra M-301 Stainless Steel Mechanical Pencil, 0.7mm Point Size, Standard HB Lead, Black Grip, 1-Count']",Staedtler 0.9mm Mechanical Pencil Night Blue Series (925 35-09),"[136, 1584, 1130]",1243,"['<a_195><b_116><c_163>', '<a_116><b_13><c_184>', '<a_160><b_79><c_145>']",<a_160><b_247><c_30>
A3875,"['Prismacolor 73201 Magic Rub Vinyl Drafting Erasers, 12-Count', 'Staedtler Pigment Liner Bonus Sketch Set of 6 Liners for the Regular Price of 4(2 free), 308 SB6P', 'Zebra M-301 Stainless Steel Mechanical Pencil, 0.7mm Point Size, Standard HB Lead, Black Grip, 1-Count', 'Staedtler 0.9mm Mechanical Pencil Night Blue Series (925 35-09)']",Staedtler Triplus Fineliner Pens 6-Color Pastel Set,"[136, 1584, 1130, 1243]",3227,"['<a_195><b_116><c_163>', '<a_116><b_13><c_184>', '<a_160><b_79><c_145>', '<a_160><b_247><c_30>']",<a_116><b_250><c_227>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count']",Lowpricenice Mini Shopping Cart - Blue,[206],1739,['<a_178><b_37><c_247>'],<a_232><b_43><c_139>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'Lowpricenice Mini Shopping Cart - Blue']",Fanciful Birthday Wishes - 36 Birthday Cards- 6 Designs - Blank Cards - Gray Envelopes Included,"[206, 1739]",1107,"['<a_178><b_37><c_247>', '<a_232><b_43><c_139>']",<a_225><b_170><c_6>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'Lowpricenice Mini Shopping Cart - Blue', 'Fanciful Birthday Wishes - 36 Birthday Cards- 6 Designs - Blank Cards - Gray Envelopes Included']","EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count","[206, 1739, 1107]",207,"['<a_178><b_37><c_247>', '<a_232><b_43><c_139>', '<a_225><b_170><c_6>']",<a_178><b_37><c_7>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'Lowpricenice Mini Shopping Cart - Blue', 'Fanciful Birthday Wishes - 36 Birthday Cards- 6 Designs - Blank Cards - Gray Envelopes Included', 'EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count']","Paper Mate InkJoy 300RT Retractable Ballpoint Pens, Medium Point, Black, 36-Count","[206, 1739, 1107, 207]",370,"['<a_178><b_37><c_247>', '<a_232><b_43><c_139>', '<a_225><b_170><c_6>', '<a_178><b_37><c_7>']",<a_255><b_127><c_181>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'Lowpricenice Mini Shopping Cart - Blue', 'Fanciful Birthday Wishes - 36 Birthday Cards- 6 Designs - Blank Cards - Gray Envelopes Included', 'EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count', 'Paper Mate InkJoy 300RT Retractable Ballpoint Pens, Medium Point, Black, 36-Count']","Paper Mate InkJoy Gel Pens, Medium Point, Red, 3 Count","[206, 1739, 1107, 207, 370]",571,"['<a_178><b_37><c_247>', '<a_232><b_43><c_139>', '<a_225><b_170><c_6>', '<a_178><b_37><c_7>', '<a_255><b_127><c_181>']",<a_255><b_222><c_43>
A4253,"['EXPO 86074  Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count', 'Lowpricenice Mini Shopping Cart - Blue', 'Fanciful Birthday Wishes - 36 Birthday Cards- 6 Designs - Blank Cards - Gray Envelopes Included', 'EXPO 1921062 Low-Odor Dry Erase Markers, Fine Tip, Black, 36-Count', 'Paper Mate InkJoy 300RT Retractable Ballpoint Pens, Medium Point, Black, 36-Count', 'Paper Mate InkJoy Gel Pens, Medium Point, Red, 3 Count']","Paper Mate InkJoy 300RT Retractable Ballpoint Pens, Medium Point, Assorted, 4 Pack (1945906)","[206, 1739, 1107, 207, 370, 571]",372,"['<a_178><b_37><c_247>', '<a_232><b_43><c_139>', '<a_225><b_170><c_6>', '<a_178><b_37><c_7>', '<a_255><b_127><c_181>', '<a_255><b_222><c_43>']",<a_255><b_127><c_247>
A4799,"['Avery 3378 Textured Half-Fold Greeting Cards, Inkjet, 5 1/2 x 8 1/2, White, Envelopes Included (Box of 30)']","Avery 3378 Textured Half-Fold Greeting Cards, Inkjet, 5 1/2 x 8 1/2, White, Envelopes Included (Box of 30)",[1141],1140,['<a_225><b_72><c_187>'],<a_225><b_72><c_230>
A4905,['Epson 48 Inkjet Cartridge Magenta T048320'],Epson T048120 48 Inkjet Cartridge -Black,[3406],3407,['<a_77><b_235><c_96>'],<a_77><b_63><c_117>
A4905,"['Epson 48 Inkjet Cartridge Magenta T048320', 'Epson T048120 48 Inkjet Cartridge -Black']",Epson T048120 48 Inkjet Cartridge -Black,"[3406, 3407]",3407,"['<a_77><b_235><c_96>', '<a_77><b_63><c_117>']",<a_77><b_63><c_117>
A5024,"['Rhodia Black Dot Pad N 19, 8.3 x 12.5', 'Miliko Transparent Hardcover A5 Ruled Wirebound/Spiral Notebook/Journal Set-2 Per Pack, 8.27""x5.67""(Ruled)', 'Platinum 3776 Century / Chartres Blue (nib : Fine)', 'Pilot Fountain Pen Converter (CON-70)', 'Luxury Brands Platinum Fountain Pen Converter (PLAT500)']",Waterman Charleston Black GT Fine Point Fountain Pen - 30046,"[1356, 2654, 1958, 3250, 2553]",130,"['<a_78><b_84><c_92>', '<a_7><b_190><c_9>', '<a_1><b_229><c_124>', '<a_230><b_147><c_144>', '<a_230><b_27><c_43>']",<a_230><b_78><c_174>
A5102,['AmazonBasics Ballpoint Pens 1.0mm - Pack of 100'],"Sharpie Liquid Highlighters, Chisel Tip, Assorted Colors, 10 Count",[1226],112,['<a_166><b_229><c_106>'],<a_102><b_13><c_0>
A5102,"['AmazonBasics Ballpoint Pens 1.0mm - Pack of 100', 'Sharpie Liquid Highlighters, Chisel Tip, Assorted Colors, 10 Count']","Sharpie Liquid Highlighters, Chisel Tip, Assorted Colors, 10 Count","[1226, 112]",118,"['<a_166><b_229><c_106>', '<a_102><b_13><c_0>']",<a_102><b_13><c_0>
A5184,"['Fisher Space Pen Bullet Space Pen with Clip - Matte Black, Gift Boxed (400BCL)', 'Neenah Exact Index Card Stock, 8.5 x 11 Inch, 90 lb, White, 250 Sheets (40311)', 'iMBAPrice Poly Mailers Shipping Envelopes Bags, 10 x 13 - inches , 100 Bags (White)', 'Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65)', 'Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65)', 'ECR4Kids Motivation Teacher Stamps - Mess-Free Self-Inking School Grading Stamp Set with Storage Tray (8-Piece Kit)', 'Sterilite Pencil Box with Splash Tint Lid (17224812)', 'JAPAN MUJI Eraser BLACK Collection Small Size']","Elmer's Disappearing Purple School Glue Stick, 0.21 oz, Single Stick (E513)","[2624, 750, 1926, 1085, 1085, 3010, 1133, 299]",654,"['<a_3><b_248><c_137>', '<a_67><b_170><c_16>', '<a_118><b_30><c_63>', '<a_216><b_132><c_20>', '<a_216><b_132><c_20>', '<a_91><b_207><c_12>', '<a_235><b_226><c_52>', '<a_195><b_216><c_236>']",<a_131><b_189><c_18>
A5184,"['Fisher Space Pen Bullet Space Pen with Clip - Matte Black, Gift Boxed (400BCL)', 'Neenah Exact Index Card Stock, 8.5 x 11 Inch, 90 lb, White, 250 Sheets (40311)', 'iMBAPrice Poly Mailers Shipping Envelopes Bags, 10 x 13 - inches , 100 Bags (White)', 'Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65)', 'Write Dudes USA Gold Natural Wood Presharpened #2 Pencils 12-Pack (DFB65)', 'ECR4Kids Motivation Teacher Stamps - Mess-Free Self-Inking School Grading Stamp Set with Storage Tray (8-Piece Kit)', 'Sterilite Pencil Box with Splash Tint Lid (17224812)', 'JAPAN MUJI Eraser BLACK Collection Small Size', ""Elmer's Disappearing Purple School Glue Stick, 0.21 oz, Single Stick (E513)""]",AmazonBasics Hanging File Folders - Letter Size (25 Pack) - Assorted Colors,"[2624, 750, 1926, 1085, 1085, 3010, 1133, 299, 654]",457,"['<a_3><b_248><c_137>', '<a_67><b_170><c_16>', '<a_118><b_30><c_63>', '<a_216><b_132><c_20>', '<a_216><b_132><c_20>', '<a_91><b_207><c_12>', '<a_235><b_226><c_52>', '<a_195><b_216><c_236>', '<a_131><b_189><c_18>']",<a_204><b_45><c_32>
A5210,"['Post-it Super Sticky Notes, 3 in. x 3 in, Daisy Shape, Assorted Colors, 2 Pads/Pack, 75 Sheets/Pad (7350-DSY)']","Pentel EnerGel Pearl Deluxe RTX Retractable Liquid Gel Pen, 0.7mm, (BL77WBP3M1)",[3219],2931,['<a_87><b_203><c_43>'],<a_11><b_128><c_45>
